##################################################;;;;;;;;;;;;;;x,,,,,,,,
# DvD FanFork Localization;;;;;;;;;;;;;;x,,,,,,,,
##################################################;;;;;;;;;;;;;;x,,,,,,,,
### TEMPLATE #####  Venice Expansion (J Master) #####;;;;;;;;;;;;;;x,,,,,,,,
#####lessons_of_the_german_revolution;Lessons from the German Revolution;;;;;;;;;;;;;
#####lessons_of_the_german_revolution_desc;The German Revolution was a event that took place in Frankfurt in the late 18th Century that had been utterly crushed after several catastrophic failures from its leadership. As such, Liberalism has never been seen as important as it was in OTL and unless another revolution were to occur it may never be.;;;;;;;;;;;;;
#####500000.T;Venice wants to buy Durrës;;;;;;;;;;;;x
#####500000.D;The city of Durrës has a history of Venetian control. Interspersed with Serbian, Epirote, Anjou and Albanian control, Venice controled the city. Gained after the Fourth Crusade, but lost soon after. In 1392 the city was recaptured and only being lost in 1501 when the expanding Ottomans conquered the city. With the Ottomans gone, Venice is now looking to regain the city. Whilst we do need the money, it is clear that the loss of our major port would mean the influence of Venice upon our country would become even more massive. Were we to accept, soon, we will loose our independence all together.;;;;;;;;;;;x
#####500000.A;It would be useless to refuse;;;;;;;;;;;x
#####500000.B;Come and take it!;;;;;;;;;;;x
#####KMT_absolute_monarchy;Second Chinese Empire;;;;;;;;;;;;;x,,,,,,,,
#####TRN;Opstalia;;;;;;;;;;;;;;;;;;;;;;;;;
####################################################################################################### BELOW THIS LINE #########################################################################################################;;;;;;;;;;;;;;x,,,,,,,,
war_justification_blocked;Manual Justification Blocked;;;;;;;;;;;;;x,,,,,,,,
war_justification_blocked_desc;§RThis country is stuck in a geopolitical circumstance where there is a status quo that prevents random wars. Wait for future events to unlock manual justification!§W;;;;;;;;;;;;;x,,,,,,,,
landlocked_nation;Landlocked Nation;;;;;;;;;;;;;x,,,,,,,,
landlocked_nation_desc;§RThis country has no access to the oceans and thus has dramatically higher import costs alongside a complete lack of immigration.§W;;;;;;;;;;;;;x,,,,,,,,
the_fugger_fund_title;Partner with the Fuggers;;;;;;;;;;;;;x,,,,,,,, 
the_fugger_fund_desc;The Fuggers are a Danubian banking clan of enormous power who built their fortune on copper monopolies and the Tyrolean gold mines. Later generations used these funds to enter the banking business, eclipsing the Medicis in the 16th century. Since then they have become the go-to lender in Germany. The Fuggers have long been involved in the slave trade, helping Scandinavian and German merchants break the Hansa's Baltic stranglehold. Eventually the Fuggers became princes of the Empire. In short, the Fuggers are wealth itself. We need capital to start up our heavy industries, and the Fuggers are eager to expand into such businesses. With the right incentives - including non-competitive contracts to establish arms factories - the Fuggers can put their money towards building a stronger Germany. Perhaps this style of private-public industrial partnerships will become institutionalized...;;;;;;;;;;;;;x,,,,,,,,
Karnegove_works;The Karnegove Works;;;;;;;;;;;;;
hurricane_devastation;Hurricane Devastation;;;;;;;;;;;;;x,,,,,,,,
##### Chancy ####;;;;;;;;;;;;;;x,,,,,,,,
DUAF1.T;The Binioù;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,
SGF33.A;Well? What is he saying?;;;;;;;;;;;;;
SGF34.T;The Affirmation of Absolutism;;;;;;;;;;;;;
SGF34.D;”...The person of the Duke-Elector is sacred, inviolable, and domestically sovereign in responsibility. The Duke-Elector makes war or peace. Throughout the realm, justice is administered in the name of the Duke-Elector…”\nThe new “constitution” of the Electorate of Bavaria is not really a constitution at all. It has not advanced any new rights for the people, and in fact has curtailed political liberties to a degree not seen since the eighteenth century. When the assembled crowd began to grow unruly at this revelation, they were dispersed - not by the Munich city guard, but by the ducal Bavarian army. Liberal organizations across Bavaria have gone back underground, and the mood of the nation has dramatically soured. Some have made dark comparisons to the days of 1790, on the eve of the Imperial Revolution...;;;;;;;;;;;;;
SGF34.A;This was the only way to preserve public order.;;;;;;;;;;;;;
SGF35.T;A Limited Constitution;;;;;;;;;;;;;
SGF35.D;”We Wilhelm the Fourth, by God's grace, Duke and Elector of Bavaria, et cetera, et cetera, according to the urgent demands of public welfare, taking into account as possible those of the representatives of the people extensive preparatory work to issue the following constitutional document have decided, subject to the revision of the same in the final proper legislative routes. We therefore announce the constitution for the Bavarian state as follows…”\nThe new constitution has addressed the major demands of the liberals. Ducal power has been weakened and the Landtag empowered, but the nobility-aligned House of Councillors has been given the bulk of legislative power rather than the more open House of Representatives. Liberals remain dissatisfied but a significant amount of Bavarians are simply relieved that the monarch is willing to listen to the people.;;;;;;;;;;;;;
SGF35.A;Progress, nonetheless!;;;;;;;;;;;;;
SGF36.T;The People’s Constitution;;;;;;;;;;;;;
SGF36.D;”Bavarians are equal before the law, whatever may be their titles and ranks. They contribute, without distinction, in proportion to their fortunes, towards the expenses of the state. They are all equally admissible to civil and military employment. Their personal liberty is likewise guaranteed - no one can be prosecuted or arrested save in the cases provided by law and in the form which it prescribes. Everyone may profess his religion with equal freedom…The legislative power is exercised collectively by the Duke and Elector, and the Landtag, comprised of the House of Councillors and the House of Representatives…”\nThe Duke-Elector has surrendered almost all of his authority. The legislature has been empowered, universal male suffrage granted, censorship abolished - even independent trade unions are now legal! Needless to say the Empire is aghast at this sudden liberal resurgence, and we have effectively become a pariah state.;;;;;;;;;;;;;
SGF36.A;But, my God, how the people cheered!;;;;;;;;;;;;;
SGF37.T;Major Protests in Munich;;;;;;;;;;;;;
SGF37.D;Liberal anger at the shortcomings of the new constitution ran far deeper than the Duke-Elector or his ministers had believed. People who once considered themselves to be moderates and reformists are now gravitating towards republicanism, believing that the monarchy will never voluntarily devolve the entirety of its authority onto a democratic government. Across Bavaria, rumors are circulating of secret societies being formed by attendees of the Innsbruck Festival, societies whose goal is to lay the grounds for a republican revolution. Munich has been hit particularly hard by republican unrest, with regular protests in the city streets bringing day-to-day business to a halt. §RThe only reason that the violence might de-escalate is that the more moderate liberals wish to put their grievances aside in the name of pan-German nationalism. If German unification turns out to not address their problems, then liberal agitation may return with a vengeance.§;;;;;;;;;;;;;
SGF37.A;We must watch ourselves around the liberals going forwards…;;;;;;;;;;;;;
SGF38.T;The Passau Meeting, or the Second German Council;;;;;;;;;;;;;
SGF38.D;Following the end of the Council of the Nations of Germany in Munich and the Salzburg crisis that followed, the Bavarian and Austrian governments agreed on a future meeting in Passau, a city both important to the Archduke and the Duke-Elector. Expectations are high on both sides, even though many wonder what the Austrians will think of the Electoral Proclamation and the events that followed. While romanticists have described this prospective summit as a “Second German Council,” it is in truth a more bilateral affair between ourselves. Yet its importance still cannot be understated : success here may open the way for the peaceful unification of our states within a joint confederation. §REven if we succeed, the Jagiellons will not be pleased by the formation of a nationalist state on their border. But, the plight of Germany demands action!§;;;;;;;;;;;;;
SGF38.A;And Passau is always nice to visit!;;;;;;;;;;;;;
SGF39.T;The Passau Meeting, or the Second German Council;;;;;;;;;;;;;
SGF39.D;Following the end of the Council of the Nations of Germany in Munich and the Salzburg crisis that followed, the Bavarian and Austrian governments agreed on a future meeting in Passau, a city both important to the Archduke and the Duke-Elector. Expectations are high on both sides, even though the Austrian government has yet to comment on the recent Bavarian Proclamation and the Electorate’s new administration. While romanticists have described this prospective summit as a “Second German Council,” it is in truth a more bilateral affair between ourselves. Yet its importance still cannot be understated : success here may open the way for the peaceful unification of our states within a joint confederation.  §REven if we succeed, the Jagiellons will not be pleased by the formation of a nationalist state on their border. But, the plight of Germany demands action!§;;;;;;;;;;;;;
SGF39.A;And Passau is always nice to visit!;;;;;;;;;;;;;
SGF40.T;Failure of the Second German Council;;;;;;;;;;;;;
SGF40.D;Bavaria has become astonishingly liberal since the First German Council, a fact that went neither unnoticed nor unremarked upon by the Austrian delegation. In fact the new Bavarian government - and the conditions which it attempted to put forth for the unification of the Danube - proved to be totally unreasonable. Much of the Austrian entourage has already departed for Vienna, and it is likely that Passau will stand as a monument to yet another failure by the pan-German nationalist movement. It is rumored that our head of state is planning to personally meet with his opposite Austrian number in the name of German unity. If this rumor is false then the only option to unite the Danubian Circle may be through iron and blood - if true, then the German people may yet snatch victory from the jaws of defeat.;;;;;;;;;;;;;
SGF40.A;Our collective fatherland hangs in the balance.;;;;;;;;;;;;;
SGF41.T;Negotiations Proceed in Passau;;;;;;;;;;;;;
SGF41.D;We have maintained stability in the Danubian Circle since the First German Council, a fact positively remarked upon by the Austrian delegation. So far it seems that both of our nations have recognized our common ground in the name of building German unity and resisting both the Jagiellons and foreign powers such as Burgundy and Scandinavia. However all the good will in the world cannot determine whether or not the Austrians will accept our proposal for unification within a single confederation. Now we can only try our best to convince them of the honesty of our intentions, and that the benefits of unity outweigh the risks.;;;;;;;;;;;;;
SGF41.A;Austria, Germany’s hope is in your hands!;;;;;;;;;;;;;
SGF42.T;The Bavarian Plea;;;;;;;;;;;;;
SGF42.D;The Bavarian head of state has made an appearance at the temporary residence of our own leader in Passau. There the two men engaged in a passionate conversation regarding Austria, Bavaria, the Danube region, and Germany at large. The thrust of his argument is that German unity is so important that we both must moderate our negotiating positions and accept that neither Austria or Bavaria will be able to completely arbitrate the future constitution of our prospective confederation. He has expressed empathy with Austria’s unique political position and culture, and sworn that the Bavarians desire an equal, equitable, and fair system, “just as your people, just as all of the German people, do.” Eventually, our head of state stood up from his chair, and said…;;;;;;;;;;;;;
SGF42.A;§R”Even in the face of Armageddon, I shall never compromise.”§;;;;;;;;;;;;;
SGF42.B;§d”Sir, henceforth I shall call you my friend and my brother!”§;;;;;;;;;;;;;
SGF43.T;Negotiations in Nassau Come to a Head;;;;;;;;;;;;;
SGF43.D;We have now largely determined the prospective constitution of the unified Danubian nation which we seek to construct. If adopted, it would establish a confederation reserving significant powers to local governments, but still placing essential powers of legislation in the hands of the confederal legislature. The mood amongst the whole Austrian delegation is that we have reached the point of no return. If we do not withdraw from negotiations now then we will be committing ourselves to unification with Bavaria. Given that the prospective confederation would be a stepping stone to the consolidation of all of Germany, we would also face a Reichsexekution - an official Imperial judgment by the Imperial Aulic Council, the highest court in the Empire, against us. And though the Treaty of Paris ostensibly forbids it, we could even face a Reichsexekutionkrieg, a sanctioned war by the Emperor against us…;;;;;;;;;;;;;
SGF43.A;§REnough! This was madness from the beginning! Withdraw at once!§;;;;;;;;;;;;;
SGF43.B;§hOne people we shall be, one band of brothers!§;;;;;;;;;;;;;
SGF44.T;Failure of the Second German Council;;;;;;;;;;;;;
SGF44.D;The governments and desires of Austria and Bavaria have proved irreconcilable. To the horror of pan-German nationalists everywhere, the meeting in Passau has ended in failure, with both of our delegations departing with nothing to show for their efforts except for bitterness. However, the collapse of the council by no means marks the end of pro-unification sentiment. If anything, it has cemented it in the minds of the Austrian and the Bavarian people. The difference is that, now, the unity of both the Danubian Circle and of Germany is spoken of in darker tones, in tones of iron and blood, of manifest destiny. §RA military confrontation between Austria and Bavaria is now inevitable.§;;;;;;;;;;;;;
SGF44.A;The Bavarians have nobody to blame but themselves!;;;;;;;;;;;;;
SGF440.T;Failure of the Second German Council;;;;;;;;;;;;;
SGF440.D;The Austrian government has steadfastly refused to make any political compromises for the sake of German unity, demanding instead that our government realign towards their own regime. Therefore we have been left with no choice but to depart from Passau in anger and plan our next move. One way or another, the people of the Danubian Circle must be united. We had hoped that this could be done through diplomacy, but the failure of our negotiations means that only force shall be able to settle the issue.;;;;;;;;;;;;;
SGF440.A;We must look for an opportunity…;;;;;;;;;;;;;
SGF45.T;Success of the Second German Council;;;;;;;;;;;;;
SGF45.D;The day long awaited by pan-German nationalists everywhere is closer than ever, as Austria and Bavaria concluded a series of negotiations in Passau resulting in the groundwork for the unification of the Danubian Circle under a confederal structure. Both nations have agreed to create a united government which will oversee matters such as foreign policy, taxation, and infrastructure development, and the transformation of the Danubian Circle Diet into a proper national Landtag. The formation of a “Danubian Confederation,” a country which may very well be the cornerstone of a future German nation-state, is no longer a theoretical possibility, but instead an imminent reality. For the first time since the days of Marinus Dahlke, a new power may soon arise within the Empire itself to challenge the Jagiellons for the destiny of Germany.;;;;;;;;;;;;;
SGF45.A;The German people are standing up at last!;;;;;;;;;;;;;
SGF46.T;The Second Salzburg Incident;;;;;;;;;;;;;
SGF46.D;Our rule in Salzburg has become unstable. Despite the annexation of the principality, liberal revolutionaries began to regroup. They have demanded either the adoption of a constitution so radical that it would end the monarch’s influence in politics, or the outright abolition of the monarchy. After a recent Mass in which the Archbishop of Salzburg severely criticized the liberal movement, a protest occurred outside of St. Peter’s Abbey during a meeting of Salzburg religious authorities. The Archbishop summoned the city guards, but this time several revolutionaries in the crowd came armed and engaged in a shootout with the police, with several priests caught in the crossfire. In the aftermath, guns seized from the rebels were found to be of Austrian manufacture! The military insists that this is proof of Austrian sponsorship of the ongoing liberal agitation. We must assume the worst, and prepare for immediate confrontation with Vienna.;;;;;;;;;;;;;
SGF46.A;The Austrians have gone too far this time!;;;;;;;;;;;;;
SGF47.T;The Second Salzburg Incident;;;;;;;;;;;;;
SGF47.D;Austria’s rule in Salzburg has become unstable. Despite the annexation of the principality, liberal revolutionaries began to regroup. They demanded either the adoption of a constitution so radical that it would end the monarch’s influence in politics, or the outright abolition of the monarchy. After a recent Mass in which the Archbishop of Salzburg severely criticized the liberal movement, a protest occurred outside of St. Peter’s Abbey during a meeting of Salzburger religious authorities. The archbishop summoned the city guards, but this time several revolutionaries in the crowd came armed and engaged in a shootout with the police, with several priests caught in the crossfire. In the aftermath, guns seized from the rebels were reportedly found to be of Bavarian manufacture. Austria has made the outlandish accusation that this proves we were behind the unrest! We must now prepare for immediate confrontation with Vienna.;;;;;;;;;;;;;
SGF47.A;What a preposterous accusation!;;;;;;;;;;;;;
SGF48.T;The Salzburg Revolution;;;;;;;;;;;;;
SGF48.D;With the recent tensions in both Bavaria and Austria, liberal revolutionaries have flocked to Salzburg, spreading their rhetoric and demanding either massive reform or outright republican revolution. Now these radicals have sprung into action. After a recent Mass in which the Prince-Archbishop of Salzburg lambasted the liberal movement, a protest occurred outside of the Residenz palace during a meeting of Salzburger religious authorities. Before the Prince-Archbishop could summon the city guards, several revolutionaries - who, having learned from past street battles, came armed - overpowered the local security and let the crowd into the Residenz. The Prince-Archbishop was soon lynched in front of his own palace and the rest of the clergy have been imprisoned within the Hohensalzburg Fortress, while revolutionaries have declared a new republican city-state. Both Austrian and Bavarian authorities have accused one another of supporting the rebels, and a confrontation between our nations over the Salzburg crisis is now imminent.;;;;;;;;;;;;;
SGF48.A;We did not want this war, but we did not start it.;;;;;;;;;;;;;
SGF49.T;The Salzburg Revolution;;;;;;;;;;;;;
SGF49.D;With the recent tensions in both Bavaria and Austria, liberal revolutionaries have flocked to Salzburg, spreading their rhetoric and demanding either massive reform or outright republican revolution. Now these radicals have sprung into action. After a recent Mass in which the Prince-Archbishop of Salzburg lambasted the liberal movement, a protest occurred outside of the Residenz palace during a meeting of Salzburger religious authorities. Before the Prince-Archbishop could summon the city guards, several revolutionaries - who, having learned from past street battles, came armed - overpowered the local security and let the crowd into the Residenz. The Prince-Archbishop was soon lynched in front of his own palace and the rest of the clergy have been imprisoned within the Hohensalzburg Fortress, while revolutionaries have declared a new republican city-state. Both Austrian and Bavarian authorities have accused one another of supporting the rebels, and a confrontation between our nations over the Salzburg crisis is now imminent.;;;;;;;;;;;;;
SGF49.A;We did not want this war, but we did not start it.;;;;;;;;;;;;;
SGF50.T;The Second Salzburg Incident;;;;;;;;;;;;;
SGF50.D;Our rule in Salzburg has become unstable. Despite the annexation of the principality, liberal revolutionaries began to regroup. They demanded either the adoption of a constitution so radical that it would end the monarch’s influence in politics, or the outright abolition of the monarchy. After a recent Mass in which the Archbishop of Salzburg severely criticized the liberal movement, a protest occurred outside of St. Peter’s Abbey during a meeting of Salzburger religious authorities. The archbishop summoned the city guards, but this time several revolutionaries in the crowd had come armed and engaged in a shootout with the police, and several priests were caught in the crossfire. In the aftermath, several guns seized from the rebels were found to be of Bavarian manufacture! The military insists that this is proof of Bavarian sponsorship of the unrest. We must assume the worst and prepare for immediate confrontation with Munich.;;;;;;;;;;;;;
SGF50.A;The Bavarians have gone too far this time!;;;;;;;;;;;;;
SGF51.T;Der Donau Bruderkrieg;;;;;;;;;;;;;
SGF51.D;”And Cain talked with Abel his brother : and it came to pass, when they were in the field, that Cain rose up against Abel his brother, and slew him. And the Lord said unto Cain, Where is Abel thy brother? And he said, I know not : Am I my brother's keeper? And He said, What hast thou done? the voice of thy brother's blood crieth unto me from the ground.” - Genesis 4 : 8-10\n\nAustria and Bavaria have long been regarded as the greatest hope for German unification, but only on the condition of learning to overcome their differences. That has now become impossible. Both powers have accused each other of fomenting unrest in the disputed city of Salzburg, and today both the Austrian and the Bavarian armies attempted to occupy it. This led to a skirmish that has spiraled into a full-blown war. At stake is not merely the right to unify the Danubian Circle, but the prime candidacy for uniting Germany. One shall stand, one shall fall.;;;;;;;;;;;;;
SGF51.A;Bayern, Bayern über alles!;;;;;;;;;;;;;
SGF52.T;Der Donau Bruderkrieg;;;;;;;;;;;;;
SGF52.D;The recent unrest in Salzburg forced us to take action. We had deployed a division of the Austrian Army to occupy the city and put down the liberal insurrection, but Bavaria had the same idea. Our forces engaged in a running battle throughout the city streets, and now we have been drawn into a direct confrontation with the Bavarians! The time has come to fight, not simply for the fate of Austria, but for the fate of the people of the Danube, and for Germany!;;;;;;;;;;;;;
SGF52.A;Osterreich, Osterreich über alles!;;;;;;;;;;;;;
SGF54.T;The Last Danubian Standing;;;;;;;;;;;;;
SGF54.D;The guns have fallen silent across the Danube, and Bavaria lies defeated. The question of Danubian leadership has been permanently answered in favor of Austria. Vienna has become the one true center of gravity for German nationalism, and shall serve as the foundation for the new Danubian German state. That state is already on unsteady footing, as we prepare to absorb a resentful Bavarian population who will not soon forget the circumstances by which we struck their nation from the map of Europe. The city of Ulm, which chafed under Bavaria and has even less loyalty to ourselves, has wasted no time in taking advantage of the chaos to secede to Wurtemberg. Far more pressing, however, is the threat of retaliation from Emperor Sigismund V. Therefore we cannot spend any time smoothing over the last details. We must press ahead with the unification at once!;;;;;;;;;;;;;
SGF54.A;Fortune smiles upon us at last.;;;;;;;;;;;;;
SGF55.T;The Unification of the Danubian Confederation;;;;;;;;;;;;;
SGF55.D;”To save all we must risk all.” - Friedrich Wilhelm Küng, Ulmer poet\n\nIn 1820, the Congress of Vienna re-drew the borders of Germany with two goals in mind : erase any trace of Marinus Dahlke’s attempt to dethrone the Emperor and establish an Imperial Republic, and keep Germany weak. They failed on both counts. Austria has forced Bavaria into submission and established a united Danubian Confederation. In a proclamation from Vienna, the Austrian head of state declared the unification of the Danubian Circle, before making an even more shocking announcement : the immediate secession of the Confederation from the Holy Roman Empire of the German Nation. The Danubian German state of today may become the unified German state of tomorrow - if it survives Prague’s wrath.;;;;;;;;;;;;;
SGF55.A;Das ganze Deutschland soll es sein!;;;;;;;;;;;;;
SGF550.T;The Last Danubian Standing;;;;;;;;;;;;;
SGF550.D;The guns have fallen silent across the Danube, and Austria lies defeated. The question of Danubian leadership has been permanently answered in favor of Bavaria. Munich has become the one true center of gravity for German nationalism, and shall serve as the foundation for the new Danubian German state. That state is already on unsteady footing, as we prepare to absorb a resentful Austrian population who will not soon forget the circumstances by which we struck their nation from the map of Europe. Furthermore, the peculiar situation of Carinthia may require our attention. Far more pressing, however, is the threat of retaliation from Emperor Sigismund V. Therefore we cannot spend any time smoothing over the last details. We must press ahead with the unification at once!;;;;;;;;;;;;;
SGF550.A;Fortune smiles upon us at last.;;;;;;;;;;;;;
SGF56.T;The Unification of the Danubian Confederation;;;;;;;;;;;;;
SGF56.D;”To save all we must risk all.” - Friedrich Wilhelm Küng, Ulmer poet\n\nIn 1820, the Congress of Vienna re-drew the borders of Germany with one goal in mind - erase any trace of Marinus Dahlke’s attempt to dethrone the Emperor and establish an Imperial Republic, and keep Germany weak. They failed on both counts. Bavaria has forced Austria into submission and established a united Danubian Confederation. In a proclamation from Munich, the Bavarian head of state declared the unification of the Danubian Circle, before making an even more shocking announcement : the immediate secession of the Confederation from the Holy Roman Empire of the German Nation. The Danubian German state of today may become the unified German state of tomorrow - if it survives Prague’s wrath.;;;;;;;;;;;;;
SGF56.A;Das ganze Deutschland soll es sein!;;;;;;;;;;;;;
SGF560.T;The Danubian Stalemate;;;;;;;;;;;;;
SGF560.D;The conflict between Bavaria and Austria has exhausted both sides who have been unable to dominate the Danubian river valley. At this point there seems to be no end to our conflict and this lack of resolution is not unnoticed by Prague. We cannot allow foreign intervention to destroy us, not when we are so close to realizing our mutual destiny! Therefore an armistice has been negotiated pending further discussions of peace terms. A meeting is planned in Salzburg between the leaders of Austria and Bavaria to determine the terms by which we can end this fratricidal bloodshed. Upon them is pinned not merely the hope of the Danubians but of Germans everywhere.;;;;;;;;;;;;;
SGF560.A;Redemption?;;;;;;;;;;;;;
SGF57.T;The Peace over the Salzach;;;;;;;;;;;;;
SGF57.D;”You ask which form of government is the best? Whichever teaches us to govern ourselves.” - Ludwig von Goethe\n\nThe so-called “Bruderkrieg” between Austria and Bavaria has ground to a standstill. Now, in an ironic twist of fate, the leaders of both Bavaria and Austria have met on the famous bridge over the Salzach built by Anglois funds to celebrate a meeting between the Bohemian King and the King of France and England in Salzburg. There the two Danubians have publicly shaken hands to end their fratricidal war and put their differences aside in the name of the German cause. A new Danubian Confederation, with its capital in Salzburg to accommodate both Bavaria and Austria, has been born today. In a most daring move, the President of the Confederation, the Archbishop of Salzburg, in accord with each of its member states, has proclaimed that all territories of the Confederation renounce all allegiance to the Emperor in Prague.;;;;;;;;;;;;;
SGF57.A;Das ganze Deutschland soll es sein!;;;;;;;;;;;;;
SGF58.T;The Petition from Klagenfurst;;;;;;;;;;;;;
SGF58.D;Over the last few years, Slovenian nationalism has coalesced behind a push to make the Landtag more reflective of the population and curtail the power of the German (including the Germanized Slovene) nobility. It was hoped that we could circumvent the Carinthian issue through German nationalism. However, the prospect of becoming a minority in a pan-German (and possibly even officially Catholic) state has sent alarm bells ringing throughout Carinthia, and this fear has manifested in the Landtag. Now a group of notable Carinthian Slovene politicians have arrived in the capital to present a request for a conference between Austrian and Carinthian officials to arrive at what they call an Ausgleich, or “Compromise.” It is feared that the Carinthians will demand significant cultural and political protections as a condition for supporting the unification of the Danube, but all things considered this is a rather polite request and refusal could cause Carinthian separatism and Slovenian nationalism to merge.;;;;;;;;;;;;;
SGF58.A;Absolutely not! The mere suggestion is treasonous!;;;;;;;;;;;;;
SGF58.B;We’ll meet them, they came in peace after all.;;;;;;;;;;;;;
SGF59.T;The Carinthian War of Independence;;;;;;;;;;;;;
SGF59.D;Our refusal to negotiate with the Carinthian Landtag confirmed the worst fears of Slovenian nationalists. They have become obsessed with the idea that we will reduce them to an internal colony and suppress their cultural and religious identity. A call to action was recently published in the Slovenian newspaper Celovški casi (Klagenfurt Times) by Protestant priest and Slovenian nationalist Father Aleksandar Kozler, and this morning he gave an inflammatory sermon in which he called upon the Slovenes of Carinthia to rise up against “the German Babylon.” The result was a mass mutiny of ethnic Slovenian soldiers in the Carinthian militia, who arrested their own German officers and then converged on the Carinthian capital to swear loyalty to Kozler! He has now been proclaimed the provisional president of a republican regime, and declared full independence from both Austria and the Holy Roman Empire of the German Nation.;;;;;;;;;;;;;
SGF59.A;Carinthia was, is, and will be GERMAN!;;;;;;;;;;;;;
SGF60.T;The Ausgleich Conference of $YEAR$;;;;;;;;;;;;;
SGF60.D;The conference between Austrian and Carinthian politicians, the latter headed by Carinthian politician Peter Miklosich, has been convened. After multiple rounds of heated negotiations, where we were able to convince the Carinthians that independence was off the table, it appears that they want one of two concessions : either autonomy, or the disavowal by Vienna of pan-German projects. The Carinthians have absolutely refused to accept any sort of internal status within a future pan-German state that would not allow their own Landtag to legislate matters within Carinthia. Many of our own politicians believe that these negotiations are a waste of time, though a handful of isolationists have raised the point that a pan-German state could very well subsume the Austrian identity as well. Therefore, they say, the idea of abandoning Danubian unification is not unthinkable. Bavaria would of course be infuriated if we abandon them now for the sake of Carinthia.;;;;;;;;;;;;;
SGF60.A;We must accept the compromise.;;;;;;;;;;;;;
SGF60.B;The Carinthians are right, Austria should remain Austrian!;;;;;;;;;;;;;
SGF60.C;This was a waste of time! A few Slavs cannot stop the German destiny!;;;;;;;;;;;;;
SGF61.T;The Austrian Betrayal;;;;;;;;;;;;;
SGF61.D;Discord reigns in Munich, as we have received news that Austria has terminated their involvement in the unification of the Danubian Circle. It seems that a wave of isolationist sentiment swept Vienna after a conference with representatives from the Austrian-controlled Duchy of Carinthia, who had pleaded with the Austrians to protect their autonomy. Few had expected Austria to go so far as to abandon pan-Germanism just to maintain control over Carinthia. As difficult as it is to believe, if we wish to press ahead with unification, then force may be our only remaining option.;;;;;;;;;;;;;
SGF61.A;What were they thinking!?;;;;;;;;;;;;;
SGF62.T;The Ausgleich of $YEAR$;;;;;;;;;;;;;
SGF62.D;Negotiations in Vienna have been successful. While we were unable to press for full independence from Austria, we have forced the Austrians into granting and guaranteeing our autonomy no matter what sort of pan-German state they participate in going forwards.;;;;;;;;;;;;;
SGF62.A;A victory nonetheless!;;;;;;;;;;;;;
SGF63.T;The Salzburg Meeting, or the Third German Council;;;;;;;;;;;;;
SGF63.D;We are on the precipice of forming a united Danubian state with Austria, but several matters remain to be ironed out. The location of the capital, the matter of the head of state, and most importantly, the prospect of war with Emperor Sigismund V upon the formation of our confederation, all require further discussion. However, some members of our cabinet have raised a fourth possible issue : the situation of Carinthia relative to Austria. Carinthia enjoys a complex arrangement of privileges dating back to the Middle Ages and many of us are still unclear as to how this will function under a new pan-German state. Therefore we have arranged a third and hopefully final meeting in Salzburg between our government and that of Austria to put these matters to rest and prepare for the imminent unification of the Danubian Circle.;;;;;;;;;;;;;
SGF63.A;Glory is within our reach!;;;;;;;;;;;;;
SGF64.T;The Salzburg Meeting, or the Third German Council;;;;;;;;;;;;;
SGF64.D;We are on the precipice of forming a united Danubian state with Austria, but several matters remain to be ironed out. The location of the capital, the matter of the head of state, and most importantly, the prospect of war with Emperor Sigismund V upon the formation of our confederation, all require further discussion. Furthermore, some members of our cabinet believe that Munich has caught wind of brewing trouble with the Carinthians. While we had hoped to keep the matter off the table until after unification had been settled, we must not allow the Carinthians to force a more public confrontation with our government. Therefore a meeting has been arranged with the Bavarian government in Salzburg to finalize the terms of the unification of the Danubian Circle.;;;;;;;;;;;;;
SGF64.A;Let’s hope that they don’t mention it.;;;;;;;;;;;;;
SGF65.T;The Carinthian Problem;;;;;;;;;;;;;
SGF65.D;The “Third German Council,” as romanticists have dramatically referred to it, has immediately run into the issue of Carinthia.The Austrians repeatedly refused to elaborate on the matter, saying only that it was irrelevant. We were forced to send an agent to Klagenfurt, where he obtained several German- and Slovene-language newspapers on recent disputes between Vienna and the Carinthian Landtag. He brought this evidence back to Salzburg, where the Austrian delegation, confronted with irrefutable evidence of the crisis, finally confessed that Carinthia is fearful of losing its cultural and religious identity. They therefore had petitioned Austria for independence, which was denied, before negotiations became bogged down and collapsed. The Austrians have warned us that they do not want to reopen the issue but the Carinthians are distressed by the prospect of German unification and could resort to force if they feel that their needs will not be addressed.;;;;;;;;;;;;;
SGF65.A;We must attempt mediation to solve this crisis.;;;;;;;;;;;;;
SGF66.T;Bavaria Proposes to Mediate the Carinthian Situation;;;;;;;;;;;;;
SGF66.D;At the Salzburg meeting, Bavaria repeatedly inquired into Carinthia, and our delegation tried to avoid the matter. Unfortunately, the Bavarians went so far as to procure several German- and Slovene-language newspapers discussing ongoing disputes between our government and the Carinthian Landtag, forcing us to elaborate on the autonomy question. The Bavarians have been sympathetic to our desire to keep matters calm on the eve of unification, but have insisted that if the matter is not addressed, Carinthia may become destabilized and could even rise up in revolt. Therefore they have proposed to convene a joint Austro-Bavaro-Carinthian council to mediate the matter. It is likely that the Bavarians will eventually propose a modified form of the original autonomy agreement, which will still prevent us from fully incorporating Carinthia. §RHowever if we refuse then it would amount to forsaking Danubian unification.§;;;;;;;;;;;;;
SGF66.A;They may try.;;;;;;;;;;;;;
